provenance,protocol_id,device_id,run_id,instrument_id,calibration_record_id,measurement_plane,phase_reference_id,phase_convention,channel_id,emitter_x_m,emitter_y_m,emitter_z_m,frequency_hz,sound_speed_m_s,target_x_m,target_y_m,target_z_m,measured_drive_phase_rad
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,245,-0.010000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.541642496026
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,246,-0.006000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.191717085111
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,247,-0.002000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.934255780171
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,248,0.002000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.770039426227
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,249,0.006000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.699570661506
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,250,0.010000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.723066285486
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,251,0.014000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,2.840453938972
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,252,0.018000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.051373214040
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,253,0.022000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.355181154366
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,254,0.026000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,3.750961951600
synthetic,phase-protocol-v1,SYNTHETIC-NOT-A-DEVICE,template-run-001,SYNTHETIC-INSTRUMENT,SYNTHETIC-CALIBRATION-NOT-A-RECORD,electrical_drive_output,synthetic-reference-001,cos_omega_t_plus_phi,255,0.030000,0.030000,0.000000,40000.0,343.0,0.007,-0.004,0.120,4.237540500855
